Participant ID,Date,Key,Assay,Nucleic Acid,Viral Load,Viral Load Replicates,Equivocal,Sample Source,Comment,Experiment Number,RNA Isolation Method
rh2799,2019-09-19,117963,Lanciotti_ZIKV_universal,vRNA,41.583332,0 ; 83,Equoivical,Plasma,plasma,7033,
rh2799,2019-09-19,117964,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Other-fluid,saliva,7033,
rh2799,2019-09-19,118027,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Urine,urine,7039,
rh2799,2019-09-26,118993,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Other-fluid,saliva,7076,
rh2799,2019-09-26,118994,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Urine,urine,7076,
rh2799,2019-09-26,119063,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7082,
rh2799,2019-10-03,119068,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7082,
rh2799,2019-10-03,119069,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Other-fluid,saliva,7082,
rh2799,2019-10-03,119070,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Urine,urine,7082,
rh2799,2019-10-10,120506,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7154,
rh2799,2019-10-10,120507,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Other-fluid,saliva,7154,
rh2799,2019-10-10,120508,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Urine,urine,7154,
rh2799,2019-10-17,120474,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7154,
rh2799,2019-10-17,120622,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Other-fluid,saliva,7158,
rh2799,2019-10-17,120635,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Urine,urine,7158,
rh2799,2019-10-21,120636,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7158,
rh2799,2019-10-21,120637,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Other-fluid,saliva,7158,
rh2799,2019-10-21,120638,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Urine,urine,7158,
rh2799,2019-10-21,120639,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Other-fluid,cord blood plasma,7158,
rh2799,2019-10-21,122321,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 1a,7253,
rh2799,2019-10-21,122322,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 1b,7253,
rh2799,2019-10-21,122323,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 1c,7253,
rh2799,2019-10-21,122324,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 1d,7253,
rh2799,2019-10-21,122325,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 1e,7253,
rh2799,2019-10-21,122326,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 1f,7253,
rh2799,2019-10-21,122327,Lanciotti_ZIKV_universal,vRNA,0.11811377,0 ; 0,,Tissue,placenta 1g,7253,
rh2799,2019-10-21,122328,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 1h,7253,
rh2799,2019-10-21,122329,Lanciotti_ZIKV_universal,vRNA,0.24027778,0 ; 0,,Tissue,placenta 1i,7253,
rh2799,2019-10-21,122330,Lanciotti_ZIKV_universal,vRNA,0.23522727,0 ; 0,Equoivical,Tissue,placenta 1j,7253,
rh2799,2019-10-21,122331,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 1k,7253,
rh2799,2019-10-21,122332,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 1a,7253,
rh2799,2019-10-21,122345,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 1b,7253,
rh2799,2019-10-21,122346,Lanciotti_ZIKV_universal,vRNA,2.0354223,1 ; 3,,Tissue,decidua 1c,7253,
rh2799,2019-10-21,122347,Lanciotti_ZIKV_universal,vRNA,0.19754751,0 ; 0,,Tissue,decidua 1d,7253,
rh2799,2019-10-21,122348,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 1e,7253,
rh2799,2019-10-21,122349,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 1f,7253,
rh2799,2019-10-21,122350,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 1g,7253,
rh2799,2019-10-21,122351,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 1h,7253,
rh2799,2019-10-21,122352,Lanciotti_ZIKV_universal,vRNA,0.73462665,1 ; 1,,Tissue,decidua 1i,7253,
rh2799,2019-10-21,122353,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 1j,7253,
rh2799,2019-10-21,122354,Lanciotti_ZIKV_universal,vRNA,1.1392405,1 ; 1,,Tissue,decidua 1k,7253,
rh2799,2019-10-21,122355,Lanciotti_ZIKV_universal,vRNA,1.5774336,1 ; 2,,Tissue,chorionic plate 1a,7253,
rh2799,2019-10-21,122356,Lanciotti_ZIKV_universal,vRNA,3.2948847,2 ; 4,,Tissue,chorionic plate 1b,7253,
rh2799,2019-10-21,122363,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic plate 1c,7253,
rh2799,2019-10-21,122364,Lanciotti_ZIKV_universal,vRNA,1.8214285,1 ; 2,,Tissue,chorionic plate 1d,7253,
rh2799,2019-10-21,122365,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic plate 1e,7253,
rh2799,2019-10-21,123163,Lanciotti_ZIKV_universal,vRNA,3.9200552,2 ; 6,,Tissue,chorionic plate 2b,7279,
rh2799,2019-10-21,123164,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic plate 2c,7279,
rh2799,2019-10-21,123165,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic plate 2d,7279,
rh2799,2019-10-21,123166,Lanciotti_ZIKV_universal,vRNA,3.726944,3 ; 4,,Tissue,chorionic plate 2e,7279,
rh2799,2019-10-21,123167,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic plate 2f,7279,
rh2799,2019-10-21,123168,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic plate 2g,7279,
rh2799,2019-10-21,123169,Lanciotti_ZIKV_universal,vRNA,15.310192,13 ; 17,,Tissue,chorionic plate 2h,7279,
rh2799,2019-10-21,123170,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic plate 2i,7279,
rh2799,2019-10-21,123171,Lanciotti_ZIKV_universal,vRNA,4.929006,4 ; 6,,Tissue,chorionic plate 2j,7279,
rh2799,2019-10-21,123172,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,uterus-placental bed,7279,
rh2799,2019-10-21,123173,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,mesenteric LN,7279,
rh2799,2019-10-21,123174,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,umbilical cord,7279,
rh2799,2019-10-21,123187,Lanciotti_ZIKV_universal,vRNA,12.145631,11 ; 13,,Tissue,fetal membranes,7279,
rh2799,2019-10-21,123188,Lanciotti_ZIKV_universal,vRNA,31.879738,29 ; 34,,Tissue,fetal membranes b,7279,
rh2799,2019-10-21,123189,Lanciotti_ZIKV_universal,vRNA,31.908682,26 ; 37,,Tissue,fetal membranes c,7279,
rh2799,2019-10-21,123190,Lanciotti_ZIKV_universal,vRNA,51.8102,48 ; 56,,Tissue,interplacental collateral vessels,7279,
rh2799,2019-10-21,123369,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic plate 1f,7280,
rh2799,2019-10-21,123370,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic plate 1g,7280,
rh2799,2019-10-21,123371,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic plate 1h,7280,
rh2799,2019-10-21,123372,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic plate 1i,7280,
rh2799,2019-10-21,123373,Lanciotti_ZIKV_universal,vRNA,1.3410915,1 ; 2,,Tissue,chorionic plate 1j,7280,
rh2799,2019-10-21,123374,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic plate 1k,7280,
rh2799,2019-10-21,123375,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 2a,7280,
rh2799,2019-10-21,123376,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 2b,7280,
rh2799,2019-10-21,123377,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 2c,7280,
rh2799,2019-10-21,123378,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 2d,7280,
rh2799,2019-10-21,123379,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 2e,7280,
rh2799,2019-10-21,123380,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 2f,7280,
rh2799,2019-10-21,123393,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 2g,7280,
rh2799,2019-10-21,123394,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 2h,7280,
rh2799,2019-10-21,123395,Lanciotti_ZIKV_universal,vRNA,0.4703599,0 ; 1,,Tissue,placenta 2i,7280,
rh2799,2019-10-21,123396,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 2j,7280,
rh2799,2019-10-21,123397,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 2a,7280,
rh2799,2019-10-21,123398,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 2b,7280,
rh2799,2019-10-21,123399,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 2c,7280,
rh2799,2019-10-21,123400,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 2d,7280,
rh2799,2019-10-21,123401,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 2e,7280,
rh2799,2019-10-21,123402,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 2f,7280,
rh2799,2019-10-21,123403,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 2g,7280,
rh2799,2019-10-21,123404,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 2h,7280,
rh2799,2019-10-21,123411,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 2i,7280,
rh2799,2019-10-21,123412,Lanciotti_ZIKV_universal,vRNA,5.784733,5 ; 6,,Tissue,decidua 2j,7280,
rh2799,2019-10-21,123413,Lanciotti_ZIKV_universal,vRNA,3.7196162,3 ; 4,,Tissue,chorionic plate 2a,7280,
rh2799,2019-10-22,120476,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Other-fluid,amniotic fluid,7154,
rh2799,2021-07-26,157783,DENV3,vRNA,0.0,0 ; 0,,Plasma,,9237,
rh2799,2021-07-27,157791,DENV3,vRNA,0.0,0 ; 0,,Plasma,,9237,
rh2799,2021-07-28,157811,DENV3,vRNA,59.416668,0 ; 119,Equoivical,Plasma,,9237,
rh2799,2021-07-29,157853,DENV3,vRNA,2150.0,2033 ; 2267,,Plasma,3 dpi,9261,
rh2799,2021-07-30,157861,DENV3,vRNA,50666.668,50500 ; 50833,,Plasma,4 dpi,9261,
rh2799,2021-07-31,157880,DENV3,vRNA,335000.0,331667 ; 338333,,Plasma,5 dpi,9261,
rh2799,2021-08-01,157894,DENV3,vRNA,4841666.5,4783333 ; 4900000,,Plasma,6 dpi,9261,
rh2799,2021-08-02,159081,DENV3,vRNA,1.5258333E7,14933333 ; 15583333,,Plasma,,9321,
rh2799,2021-08-03,159088,DENV3,vRNA,1808333.4,1800000 ; 1816667,,Plasma,,9321,
rh2799,2021-08-04,158119,DENV3,vRNA,5641.6665,5133 ; 6150,,Plasma,9 dpi,9279,
rh2799,2021-08-04,159744,Lanciotti_ZIKV_universal,vRNA,710833.3,706167 ; 715500,,Plasma,isolation 26229,9343,
rh2799,2021-08-05,158126,DENV3,vRNA,686.6667,592 ; 782,,Plasma,10 dpi,9279,
rh2799,2021-08-10,158379,DENV3,vRNA,0.0,0 ; 0,,Plasma,,9292,
rh2809,2019-09-24,120524,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7154,
rh2809,2019-09-25,120479,Lanciotti_ZIKV_universal,vRNA,522.5,512 ; 533,,Plasma,plasma,7154,
rh2809,2019-09-26,120480,Lanciotti_ZIKV_universal,vRNA,11641.667,11467 ; 11817,,Plasma,plasma,7154,
rh2809,2019-09-27,120481,Lanciotti_ZIKV_universal,vRNA,3016.6667,3000 ; 3033,,Plasma,plasma,7154,
rh2809,2019-09-28,120482,Lanciotti_ZIKV_universal,vRNA,538.3333,490 ; 587,,Plasma,plasma,7154,
rh2809,2019-09-29,120483,Lanciotti_ZIKV_universal,vRNA,1111.6666,1060 ; 1163,,Plasma,plasma,7154,
rh2809,2019-09-30,120484,Lanciotti_ZIKV_universal,vRNA,117.25,58 ; 177,,Plasma,plasma,7154,
rh2809,2019-10-01,120497,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7154,
rh2809,2019-10-02,120498,Lanciotti_ZIKV_universal,vRNA,26.75,0 ; 54,Equoivical,Plasma,plasma,7154,
rh2809,2019-10-03,120612,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7158,
rh2809,2019-10-04,120499,Lanciotti_ZIKV_universal,vRNA,76.25,0 ; 153,Equoivical,Plasma,plasma,7154,
rh2809,2019-10-07,120500,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7154,
rh2809,2019-10-10,120613,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7158,
rh2809,2019-10-14,120501,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7154,
rh2809,2019-10-17,121956,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7241,
rh2809,2019-10-21,121957,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7241,
rh2809,2019-10-24,121958,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7241,
rh2809,2019-10-31,121959,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7241,
rh2809,2019-11-07,125102,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7309,
rh2809,2019-11-14,125103,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7309,
rh2809,2019-11-21,123576,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7291,
rh2809,2019-11-27,125108,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7309,
rh2809,2019-12-05,126060,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7379,
rh2809,2019-12-12,127609,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7423,
rh2809,2019-12-19,128441,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7455,
rh2809,2019-12-23,128472,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7455,
rh2809,2020-01-02,128462,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7455,
rh2809,2020-01-09,128456,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7455,
rh2809,2020-01-16,128602,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7458,
rh2809,2020-01-23,129003,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7486,
rh2809,2020-01-30,129710,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7545,
rh2809,2020-02-03,129709,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7545,
rh2809,2020-02-03,136184,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 1a,7911,
rh2809,2020-02-03,136185,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 1b,7911,
rh2809,2020-02-03,136186,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 1c,7911,
rh2809,2020-02-03,136187,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 1d,7911,
rh2809,2020-02-03,136188,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 1e,7911,
rh2809,2020-02-03,136189,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 1f,7911,
rh2809,2020-02-03,136190,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 1g,7911,
rh2809,2020-02-03,136191,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 1h,7911,
rh2809,2020-02-03,136192,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 1i,7911,
rh2809,2020-02-03,136193,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic membrane 1a,7911,
rh2809,2020-02-03,136204,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic membrane 1b,7911,
rh2809,2020-02-03,136205,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic membrane 1c,7911,
rh2809,2020-02-03,136206,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic membrane 1d,7911,
rh2809,2020-02-03,136207,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic membrane 1e,7911,
rh2809,2020-02-03,136208,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic membrane 1f,7911,
rh2809,2020-02-03,136209,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic membrane 1g,7911,
rh2809,2020-02-03,136210,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic membrane 1h,7911,
rh2809,2020-02-03,136211,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic membrane 1i,7911,
rh2809,2020-02-03,136246,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 2a,7914,
rh2809,2020-02-03,136247,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 2b,7914,
rh2809,2020-02-03,136248,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 2c,7914,
rh2809,2020-02-03,136249,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 2d,7914,
rh2809,2020-02-03,136250,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 2e,7914,
rh2809,2020-02-03,136251,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 2f,7914,
rh2809,2020-02-03,136252,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 2g,7914,
rh2809,2020-02-03,136253,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 2h,7914,
rh2809,2020-02-03,136254,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,decidua 2i,7914,
rh2809,2020-02-03,136255,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic membrane 2a,7914,
rh2809,2020-02-03,136266,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic membrane 2b,7914,
rh2809,2020-02-03,136267,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic membrane 2c,7914,
rh2809,2020-02-03,136268,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic membrane 2d,7914,
rh2809,2020-02-03,136269,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic membrane 2e,7914,
rh2809,2020-02-03,136270,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic membrane 2f,7914,
rh2809,2020-02-03,136271,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic membrane 2g,7914,
rh2809,2020-02-03,136272,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic membrane 2h,7914,
rh2809,2020-02-03,136273,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,chorionic membrane 2i,7914,
rh2809,2020-02-03,136274,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 1a,7914,
rh2809,2020-02-03,136275,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 1b,7914,
rh2809,2020-02-03,136286,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 1c,7914,
rh2809,2020-02-03,136287,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 1d,7914,
rh2809,2020-02-03,136288,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 1e,7914,
rh2809,2020-02-03,136289,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 1f,7914,
rh2809,2020-02-03,136290,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 1g,7914,
rh2809,2020-02-03,136291,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 1h,7914,
rh2809,2020-02-03,136292,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 1i,7914,
rh2809,2020-02-03,136326,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 2a,7919,
rh2809,2020-02-03,136327,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 2b,7919,
rh2809,2020-02-03,136328,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 2c,7919,
rh2809,2020-02-03,136329,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 2d,7919,
rh2809,2020-02-03,136330,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 2e,7919,
rh2809,2020-02-03,136331,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 2f,7919,
rh2809,2020-02-03,136332,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 2g,7919,
rh2809,2020-02-03,136333,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 2h,7919,
rh2809,2020-02-03,136334,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,placenta 2i,7919,
rh2809,2020-02-03,136335,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,uterus placental bed,7919,
rh2809,2020-02-03,136344,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,inter-placental collateral vessels,7919,
rh2809,2020-02-03,136345,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,umbilical cord,7919,
rh2809,2020-02-03,136346,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Tissue,fetal membranes,7919,
rh2809,2020-07-22,136601,Lanciotti_ZIKV_universal,vRNA,35.82353,22 ; 50,,Tissue,mesenteric LN,7936,
rh2809,2021-07-26,157784,DENV3,vRNA,0.0,0 ; 0,,Plasma,,9237,
rh2809,2021-07-27,157792,DENV3,vRNA,0.0,0 ; 0,,Plasma,,9237,
rh2809,2021-07-28,157812,DENV3,vRNA,0.0,0 ; 0,,Plasma,,9237,
rh2809,2021-07-29,157854,DENV3,vRNA,347.5,325 ; 370,,Plasma,3 dpi,9261,
rh2809,2021-07-30,157862,DENV3,vRNA,2116.6667,1867 ; 2367,,Plasma,4 dpi,9261,
rh2809,2021-07-31,157881,DENV3,vRNA,9316.667,9050 ; 9583,,Plasma,5 dpi,9261,
rh2809,2021-08-01,157895,DENV3,vRNA,41500.0,40500 ; 42500,,Plasma,6 dpi,9261,
rh2809,2021-08-02,159082,DENV3,vRNA,73833.336,71833 ; 75833,,Plasma,,9321,
rh2809,2021-08-03,159089,DENV3,vRNA,91833.336,89833 ; 93833,,Plasma,,9321,
rh2809,2021-08-04,158120,DENV3,vRNA,58416.668,58167 ; 58667,,Plasma,9 dpi,9279,
rh2809,2021-08-05,158139,DENV3,vRNA,4125.0,3767 ; 4483,,Plasma,10 dpi,9279,
rh2809,2021-08-10,158380,DENV3,vRNA,76.25,74 ; 78,,Plasma,,9292,
rh2809,2021-08-17,159125,DENV3,vRNA,57.916668,0 ; 116,Equoivical,Plasma,,9321,
rh2809,2021-08-20,159202,DENV3,vRNA,0.0,0 ; 0,,Plasma,,9332,
rh2809,2021-12-10,163519,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,,9645,
rh2809,2021-12-13,163521,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,,9645,
rh2809,2021-12-14,163523,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,,9645,
rh2809,2021-12-15,163525,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,,9645,
rh2809,2021-12-16,163526,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,,9645,
rh2818,2019-09-23,118028,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Plasma,plasma,7039,
rh2818,2019-09-23,118029,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Urine,urine,7039,
rh2818,2019-09-23,118030,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Other-fluid,saliva,7039,
rh2818,2019-09-24,118995,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Urine,urine,7076,
rh2818,2019-09-25,119000,Lanciotti_ZIKV_universal,vRNA,198333.33,190000 ; 206667,,Plasma,plasma,7076,
rh2818,2019-09-25,119185,Lanciotti_ZIKV_universal,vRNA,18.75,0 ; 37,Equoivical,Urine,urine,7085,
rh2818,2019-09-25,125895,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Urine,urine,7362,
rh2818,2019-09-26,119001,Lanciotti_ZIKV_universal,vRNA,43416.664,42500 ; 44333,,Plasma,plasma,7076,
rh2818,2019-09-26,119002,Lanciotti_ZIKV_universal,vRNA,0.0,0 ; 0,,Other-fluid,saliva,7076,
